date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2021-05-01 16:30:00+00:00,-0.8703155517578125,385.63321750003735,20.22509765625,7.7733154296875,106.8929391692481,9.178955078125,133.0403407813678,378.3046875,339.22092509694863,8136.25,1333.65625
2021-05-01 22:20:00+00:00,1.43035888671875,389.890625,20.226636684800244,7.7841796875,105.833271199837,9.151921679824229,127.28515625,381.7890625,340.7857973031776,8161.709311774987,1277.5
2021-05-02 10:30:00+00:00,3.56005859375,385.96875,20.2529296875,8.1220703125,106.96484375,8.608231100364486,127.189453125,379.1674782533199,348.93858744153283,8086.25,1235.375
2021-05-02 21:30:00+00:00,2.76348876953125,384.203125,20.4658203125,9.111714013224848,109.134765625,6.9649658203125,107.962890625,378.2734375,352.1201331852422,7909.625,1262.125
2021-05-03 08:40:00+00:00,3.52752685546875,384.2265625,20.42454487844857,9.031297904257633,107.2890625,6.939854615441314,111.8515625,378.7890625,341.8016080597868,7993.125,1293.21875
2021-05-04 00:20:00+00:00,3.1302490234375,384.801776898635,20.2177734375,8.85306567229686,107.97346004061323,5.917917533424175,98.13237510344544,379.0390625,326.5,7395.403858720853,1242.4243780247205
2021-05-04 22:20:00+00:00,1.940826416015625,385.4419400847268,20.5185546875,9.719482421875,108.8380177262327,5.87841796875,99.40871129654188,379.828125,347.41665981405043,7698.080667456703,1301.5625
2021-05-05 08:20:00+00:00,2.7406005859375,384.359375,20.6162109375,9.656982421875,108.900390625,5.83203125,97.185546875,378.9591407872048,352.52064588243,7674.433248501271,1327.2042712692637
2021-05-05 23:50:00+00:00,2.6170858578865723,385.125,20.704241662418017,10.029541015625,111.04821449354856,5.876464159117392,101.06357382401973,379.484375,356.00986650133444,7452.625,1358.71875
2021-05-06 00:00:00+00:00,1.094696044921875,385.2265625,20.638671875,9.846435546875,110.8810708379476,5.8577880859375,101.66837780715022,379.40625,349.62744139237486,7477.95026988262,1359.3079035616238
2021-05-06 08:40:00+00:00,2.06732177734375,385.1875,20.59415842465353,9.900634765625,111.20407078057008,5.8834228515625,106.310546875,378.9453125,355.9801876734604,7454.25,1375.78125
2021-05-07 09:30:00+00:00,2.65875244140625,385.9140625,20.61562097001741,9.697998969737482,108.22142198610229,5.884765625,91.72969240337984,380.3125,354.02820058353944,7903.25,1303.5625
2021-05-07 23:40:00+00:00,1.447509765625,382.8359375,20.507196901051856,9.710693359375,109.0732104148208,5.868408203125,96.681640625,377.890625,357.9026869129486,7633.309849376877,1307.9838008382371
2021-05-08 11:50:00+00:00,2.2381591796875,382.53125,20.638671875,9.59459694167512,108.923828125,5.880926093903808,100.45703125,377.3872125167175,364.6180156728902,7752.0,1371.5303583893476
2021-05-09 02:20:00+00:00,1.66864013671875,381.63403268579,20.65380859375,9.549560546875,107.95703125,5.886516300987768,100.673828125,376.6919466007941,358.2873861955801,7930.322699290162,1362.777378435757
2021-05-09 23:00:00+00:00,1.534912109375,383.6640625,20.5634765625,9.561279296875,108.49010199506684,5.8868408203125,101.55491962217884,378.1015625,358.3868310799248,7436.059124241926,1559.28125
2021-05-10 14:30:00+00:00,1.9268798828125,383.6640625,20.666015625,10.075702856912825,109.927734375,5.87841796875,104.88671875,378.2315306886754,368.5690036919573,7380.876600334366,1443.355807795939
2021-05-10 23:10:00+00:00,1.718719482421875,382.2479231827143,20.48815817630473,9.604939974184656,106.65304136741617,5.885498046875,104.08475119936992,377.2899530074957,353.8073006083899,7375.307812488178,1375.8575769733068
2021-05-11 10:10:00+00:00,3.111328125,384.5926794517859,20.51803291433298,9.546630859375,109.080078125,5.8812255859375,99.7265625,379.0382312477642,360.2092327760498,7204.8716245832775,1362.71875
2021-05-11 21:10:00+00:00,2.80596923828125,379.85841237378594,20.87698008052353,9.77734375,112.6953125,5.89111328125,94.87890625,375.4905504267719,393.0755002953287,7497.875,1383.1577030892445
2021-05-12 12:00:00+00:00,2.62164306640625,376.6874271406024,20.79517925711232,9.569091796875,111.7895536879846,5.8804931640625,102.86054797861264,372.6484375,388.1580384291832,7739.75,1419.875
2021-05-12 20:30:00+00:00,1.6055908203125,377.9140625,20.843602367195952,9.486200788569144,112.81404532686275,5.8717230378286445,94.7079831754826,373.4609375,397.5428184333325,7645.68608490385,1427.707660472203
2021-05-13 21:20:00+00:00,1.9295654296875,380.4824982013588,20.797156509442665,10.138671875,114.15432341919065,4.9981689453125,100.14841926526655,375.7361032410237,381.828125,7108.232867448432,1412.875
